-0.005265,-0.008693,-0.000004,0.105265,-0.008693,-0.000004,0.098683,0.096422,0.000054,0.001317,0.096422,0.000054,-0.005395,-0.021267,0.060542,0.105395,-0.021267,0.060542,0.098527,0.074975,0.102402,0.001473,0.074975,0.102402,
-0.006045,-0.008769,0.000672,0.106045,-0.008769,0.000672,0.098556,0.096978,-0.000004,0.001444,0.096978,-0.000004,-0.006093,-0.021479,0.055368,0.106093,-0.021479,0.055368,0.098396,0.073675,0.102162,0.001604,0.073675,0.102162,
-0.006620,-0.009208,0.000571,0.106620,-0.009208,0.000571,0.098299,0.097709,-0.000087,0.001701,0.097709,-0.000087,-0.006643,-0.021724,0.050143,0.106643,-0.021724,0.050143,0.098345,0.071688,0.101758,0.001655,0.071688,0.101758,
-0.007118,-0.009101,0.000004,0.107118,-0.009101,0.000004,0.098232,0.097941,0.000172,0.001768,0.097941,0.000172,-0.006630,-0.023234,0.049024,0.106630,-0.023234,0.049024,0.098180,0.069410,0.101426,0.001820,0.069410,0.101426,
-0.005690,-0.010615,0.000487,0.105690,-0.010615,0.000487,0.098498,0.093840,0.002116,0.001502,0.093840,0.002116,-0.005351,-0.024568,0.060504,0.105351,-0.024568,0.060504,0.098613,0.071411,0.104627,0.001387,0.071411,0.104627,
-0.005211,-0.013482,0.005246,0.105211,-0.013482,0.005246,0.098593,0.091205,0.003359,0.001407,0.091205,0.003359,-0.005430,-0.024737,0.068630,0.105430,-0.024737,0.068630,0.099134,0.072851,0.106081,0.000866,0.072851,0.106081,
-0.003946,-0.015575,0.006252,0.103946,-0.015575,0.006252,0.099199,0.088292,0.003521,0.000801,0.088292,0.003521,-0.003970,-0.025060,0.077001,0.103970,-0.025060,0.077001,0.098232,0.074352,0.106906,0.001768,0.074352,0.106906,
-0.004254,-0.017589,0.008103,0.104254,-0.017589,0.008103,0.098705,0.085545,0.003079,0.001295,0.085545,0.003079,-0.003958,-0.024716,0.082032,0.103958,-0.024716,0.082032,0.099348,0.075304,0.106114,0.000652,0.075304,0.106114,
-0.002815,-0.019514,0.007029,0.102815,-0.019514,0.007029,0.099467,0.082457,0.002204,0.000533,0.082457,0.002204,-0.003116,-0.024394,0.086549,0.103116,-0.024394,0.086549,0.099141,0.076863,0.104922,0.000859,0.076863,0.104922,
-0.002691,-0.021184,0.006671,0.102691,-0.021184,0.006671,0.099013,0.080877,-0.000442,0.000987,0.080877,-0.000442,-0.002415,-0.024114,0.089540,0.102415,-0.024114,0.089540,0.099323,0.077034,0.102576,0.000677,0.077034,0.102576,
-0.001508,-0.021526,0.005161,0.101508,-0.021526,0.005161,0.100186,0.080014,0.000528,-0.000186,0.080014,0.000528,-0.002127,-0.024107,0.091948,0.102127,-0.024107,0.091948,0.099441,0.076778,0.102736,0.000559,0.076778,0.102736,
-0.002246,-0.021747,0.003428,0.102246,-0.021747,0.003428,0.099027,0.079485,0.000548,0.000973,0.079485,0.000548,-0.001658,-0.024545,0.092919,0.101658,-0.024545,0.092919,0.099725,0.076678,0.101937,0.000275,0.076678,0.101937,
-0.000845,-0.021935,0.000126,0.100845,-0.021935,0.000126,0.100012,0.078966,0.000355,-0.000012,0.078966,0.000355,-0.001188,-0.024411,0.093608,0.101188,-0.024411,0.093608,0.099693,0.076088,0.100962,0.000307,0.076088,0.100962,
-0.001231,-0.021688,-0.000080,0.101231,-0.021688,-0.000080,0.099542,0.079416,0.000641,0.000458,0.079416,0.000641,-0.000959,-0.025602,0.094065,0.100959,-0.025602,0.094065,0.099955,0.075140,0.100942,0.000045,0.075140,0.100942,
-0.000610,-0.021883,0.000379,0.100610,-0.021883,0.000379,0.099896,0.078302,0.002088,0.000104,0.078302,0.002088,-0.000621,-0.025521,0.097401,0.100621,-0.025521,0.097401,0.099747,0.074854,0.103123,0.000253,0.074854,0.103123,
-0.000214,-0.022581,0.001308,0.100214,-0.022581,0.001308,0.100313,0.077944,0.003016,-0.000313,0.077944,0.003016,-0.000227,-0.025553,0.099292,0.100227,-0.025553,0.099292,0.100336,0.074540,0.103426,-0.000336,0.074540,0.103426,
-0.000226,-0.023142,0.000705,0.100226,-0.023142,0.000705,0.099919,0.077143,0.002919,0.000081,0.077143,0.002919,-0.000198,-0.025668,0.100146,0.100198,-0.025668,0.100146,0.099753,0.074749,0.103204,0.000247,0.074749,0.103204,
0.000258,-0.023486,-0.000143,0.099742,-0.023486,-0.000143,0.099902,0.076473,0.001876,0.000098,0.076473,0.001876,-0.000199,-0.025511,0.100001,0.100199,-0.025511,0.100001,0.100232,0.074435,0.101814,-0.000232,0.074435,0.101814,
-0.000597,-0.024537,-0.000135,0.100597,-0.024537,-0.000135,0.100030,0.075350,0.000463,-0.000030,0.075350,0.000463,0.000061,-0.024963,0.099767,0.099939,-0.024963,0.099767,0.099860,0.075004,0.100468,0.000140,0.075004,0.100468,
0.000467,-0.026013,-0.000011,0.099533,-0.026013,-0.000011,0.100148,0.074498,0.000127,-0.000148,0.074498,0.000127,0.000013,-0.024772,0.100322,0.099987,-0.024772,0.100322,0.100170,0.075572,0.099222,-0.000170,0.075572,0.099222,
-0.000594,-0.025369,0.001350,0.100594,-0.025369,0.001350,0.100033,0.074433,0.000126,-0.000033,0.074433,0.000126,-0.000490,-0.025547,0.100034,0.100490,-0.025547,0.100034,0.100135,0.074843,0.100536,-0.000135,0.074843,0.100536,
-0.000190,-0.025735,0.000898,0.100190,-0.025735,0.000898,0.100044,0.075064,0.000704,-0.000044,0.075064,0.000704,-0.000279,-0.025959,0.099269,0.100279,-0.025959,0.099269,0.099904,0.074238,0.100952,0.000096,0.074238,0.100952,
-0.000903,-0.025280,0.000744,0.100903,-0.025280,0.000744,0.099969,0.075220,-0.000193,0.000031,0.075220,-0.000193,-0.000543,-0.026787,0.096805,0.100543,-0.026787,0.096805,0.099774,0.073782,0.100740,0.000226,0.073782,0.100740,
-0.000439,-0.024416,-0.000055,0.100439,-0.024416,-0.000055,0.099884,0.076105,-0.000159,0.000116,0.076105,-0.000159,-0.001098,-0.027721,0.094186,0.101098,-0.027721,0.094186,0.100142,0.072803,0.100895,-0.000142,0.072803,0.100895,
-0.001106,-0.024051,0.000184,0.101106,-0.024051,0.000184,0.099574,0.077375,0.000228,0.000426,0.077375,0.000228,-0.001330,-0.028830,0.091390,0.101330,-0.028830,0.091390,0.099460,0.071936,0.101761,0.000540,0.071936,0.101761,
-0.001824,-0.023572,0.000106,0.101824,-0.023572,0.000106,0.099800,0.077683,0.000087,0.000200,0.077683,0.000087,-0.001626,-0.029310,0.088723,0.101626,-0.029310,0.088723,0.099682,0.071021,0.101546,0.000318,0.071021,0.101546,
-0.001843,-0.023489,0.000094,0.101843,-0.023489,0.000094,0.099657,0.078254,-0.000104,0.000343,0.078254,-0.000104,-0.002345,-0.029784,0.085226,0.102345,-0.029784,0.085226,0.099378,0.070662,0.101465,0.000622,0.070662,0.101465,
-0.002833,-0.023222,0.000974,0.102833,-0.023222,0.000974,0.099366,0.078768,0.000070,0.000634,0.078768,0.000070,-0.002494,-0.031162,0.082516,0.102494,-0.031162,0.082516,0.099157,0.069273,0.102244,0.000843,0.069273,0.102244,
-0.003384,-0.023615,0.001312,0.103384,-0.023615,0.001312,0.099154,0.079063,0.000121,0.000846,0.079063,0.000121,-0.003583,-0.031836,0.078625,0.103583,-0.031836,0.078625,0.099200,0.067603,0.102619,0.000800,0.067603,0.102619,
-0.003859,-0.023692,0.001268,0.103859,-0.023692,0.001268,0.099080,0.079653,0.000016,0.000920,0.079653,0.000016,-0.003679,-0.033640,0.074199,0.103679,-0.033640,0.074199,0.098951,0.066315,0.102495,0.001049,0.066315,0.102495,
-0.004537,-0.023614,0.001134,0.104537,-0.023614,0.001134,0.098832,0.080491,-0.000050,0.001168,0.080491,-0.000050,-0.004848,-0.034404,0.068993,0.104848,-0.034404,0.068993,0.098868,0.063751,0.103035,0.001132,0.063751,0.103035,
-0.005435,-0.023235,0.000369,0.105435,-0.023235,0.000369,0.098722,0.081467,0.000088,0.001278,0.081467,0.000088,-0.005134,-0.035656,0.063266,0.105134,-0.035656,0.063266,0.098750,0.061619,0.102645,0.001250,0.061619,0.102645,
-0.005579,-0.023443,0.000051,0.105579,-0.023443,0.000051,0.098655,0.082594,-0.000066,0.001345,0.082594,-0.000066,-0.006039,-0.036235,0.056632,0.106039,-0.036235,0.056632,0.098471,0.059322,0.102303,0.001529,0.059322,0.102303,
-0.006404,-0.023441,-0.000044,0.106404,-0.023441,-0.000044,0.098382,0.083090,0.000063,0.001618,0.083090,0.000063,-0.006569,-0.036572,0.051868,0.106569,-0.036572,0.051868,0.098658,0.057316,0.102248,0.001342,0.057316,0.102248,
-0.007245,-0.024007,-0.000428,0.107245,-0.024007,-0.000428,0.098336,0.083525,-0.000041,0.001664,0.083525,-0.000041,-0.007082,-0.036896,0.047332,0.107082,-0.036896,0.047332,0.098166,0.056049,0.101405,0.001834,0.056049,0.101405,
-0.007020,-0.024041,0.000217,0.107020,-0.024041,0.000217,0.098085,0.080979,0.000270,0.001915,0.080979,0.000270,-0.005612,-0.038959,0.055816,0.105612,-0.038959,0.055816,0.098862,0.055864,0.102650,0.001138,0.055864,0.102650,
-0.004382,-0.028130,0.002701,0.104382,-0.028130,0.002701,0.099306,0.077750,0.002662,0.000694,0.077750,0.002662,-0.005599,-0.038623,0.065492,0.105599,-0.038623,0.065492,0.098310,0.058182,0.104682,0.001690,0.058182,0.104682,
-0.005281,-0.028747,0.005743,0.105281,-0.028747,0.005743,0.098083,0.074265,0.001697,0.001917,0.074265,0.001697,-0.004142,-0.039928,0.073437,0.104142,-0.039928,0.073437,0.098698,0.059370,0.105933,0.001302,0.059370,0.105933,
-0.003421,-0.032412,0.006560,0.103421,-0.032412,0.006560,0.099448,0.071425,0.002905,0.000552,0.071425,0.002905,-0.004590,-0.038864,0.078922,0.104590,-0.038864,0.078922,0.099437,0.060994,0.104891,0.000563,0.060994,0.104891,
-0.003922,-0.033134,0.006714,0.103922,-0.033134,0.006714,0.098605,0.068776,0.000044,0.001395,0.068776,0.000044,-0.002702,-0.039484,0.084377,0.102702,-0.039484,0.084377,0.098498,0.061530,0.104262,0.001502,0.061530,0.104262,
-0.002184,-0.036194,0.005791,0.102184,-0.036194,0.005791,0.099863,0.066671,-0.000394,0.000137,0.066671,-0.000394,-0.003260,-0.038308,0.087047,0.103260,-0.038308,0.087047,0.099520,0.062407,0.101235,0.000480,0.062407,0.101235,
-0.002280,-0.035066,0.004926,0.102280,-0.035066,0.004926,0.099326,0.065408,-0.000090,0.000674,0.065410,-0.000089,-0.001791,-0.039518,0.090166,0.101791,-0.039518,0.090166,0.099388,0.062138,0.102959,0.000612,0.062138,0.102959,
-0.001498,-0.036181,0.003747,0.101496,-0.036182,0.003747,0.099376,0.066083,0.002477,0.000626,0.066083,0.002477,-0.002088,-0.039622,0.092002,0.102087,-0.039624,0.092003,0.099629,0.060638,0.103617,0.000372,0.060639,0.103618,
-0.001937,-0.035031,0.001832,0.101935,-0.035032,0.001832,0.099884,0.065411,0.002630,0.000118,0.065413,0.002630,-0.000989,-0.040845,0.093286,0.100986,-0.040848,0.093286,0.099276,0.059535,0.103878,0.000726,0.059538,0.103877,
-0.000513,-0.035542,-0.000227,0.100510,-0.035546,-0.000227,0.099508,0.065517,0.002323,0.000494,0.065521,0.002322,-0.001166,-0.041306,0.092922,0.101163,-0.041309,0.092922,0.099964,0.058601,0.103310,0.000038,0.058604,0.103311,
-0.000947,-0.036283,0.000483,0.100943,-0.036287,0.000483,0.099709,0.063594,0.002255,0.000295,0.063598,0.002256,-0.000531,-0.041484,0.095526,0.100527,-0.041488,0.095526,0.099850,0.059371,0.102838,0.000154,0.059375,0.102838,
0.000293,-0.038264,0.001001,0.099702,-0.038269,0.001001,0.100054,0.062211,0.001921,-0.000049,0.062214,0.001922,-0.000438,-0.039956,0.099016,0.100434,-0.039961,0.099015,0.099920,0.059660,0.102165,0.000086,0.059665,0.102165,
-0.000746,-0.039453,0.001560,0.100741,-0.039459,0.001559,0.099804,0.060402,0.000503,0.000201,0.060408,0.000504,0.000087,-0.039431,0.100259,0.099909,-0.039436,0.100258,0.099591,0.060731,0.100766,0.000416,0.060736,0.100767,
0.000403,-0.041017,0.001055,0.099582,-0.041023,0.001053,0.100213,0.059471,0.000167,-0.000210,0.059480,0.000173,-0.000265,-0.038815,0.100893,0.100255,-0.038821,0.100891,0.100492,0.061211,0.099233,-0.000490,0.061216,0.099236,
-0.000218,-0.040356,0.001162,0.100200,-0.040365,0.001161,0.100071,0.059232,0.000034,-0.000074,0.059240,0.000040,0.000010,-0.039805,0.101442,0.099975,-0.039814,0.101439,0.099920,0.060836,0.100321,0.000081,0.060847,0.100319,
-0.000179,-0.040732,0.000613,0.100175,-0.040745,0.000616,0.100049,0.060047,0.000865,-0.000029,0.060045,0.000850,-0.000326,-0.039993,0.100767,0.100308,-0.040009,0.100775,0.100114,0.059747,0.100420,-0.000107,0.059758,0.100410,
0.000021,-0.039931,-0.000138,0.100007,-0.039946,-0.000148,0.100047,0.059836,0.000006,-0.000021,0.059864,0.000010,0.000113,-0.040993,0.099084,0.099868,-0.041002,0.099102,0.099890,0.059324,0.100427,0.000112,0.059333,0.100412,
-0.000230,-0.040240,0.000227,0.100259,-0.040248,0.000191,0.099778,0.060140,0.000140,0.000260,0.060140,0.000126,-0.000301,-0.041131,0.098200,0.100310,-0.041138,0.098199,0.100103,0.058696,0.100596,-0.000072,0.058706,0.100602,
-0.000515,-0.040596,0.000317,0.100556,-0.040584,0.000332,0.100156,0.059751,0.000247,-0.000152,0.059754,0.000258,-0.000430,-0.041982,0.097428,0.100506,-0.041978,0.097408,0.099794,0.058654,0.100180,0.000277,0.058657,0.100196,
-0.000719,-0.040847,0.000264,0.100747,-0.040808,0.000231,0.099838,0.059777,0.000199,0.000169,0.059741,0.000230,-0.000914,-0.042667,0.095711,0.101013,-0.042644,0.095691,0.099907,0.057843,0.100581,0.000135,0.057807,0.100600,
-0.001306,-0.040602,0.000678,0.101402,-0.040601,0.000648,0.099842,0.060440,0.000420,0.000224,0.060415,0.000462,-0.001025,-0.044210,0.093155,0.101132,-0.044188,0.093142,0.099926,0.056602,0.101462,0.000105,0.056573,0.101447,
-0.001369,-0.040282,0.000031,0.101518,-0.040268,0.000063,0.099622,0.061066,0.000093,0.000463,0.061056,0.000076,-0.001506,-0.045458,0.090192,0.101610,-0.045433,0.090213,0.099582,0.055057,0.101881,0.000541,0.055048,0.101914,
-0.001752,-0.040040,-0.000018,0.101857,-0.039875,-0.000044,0.099538,0.061458,0.000040,0.000590,0.061439,0.000041,-0.002169,-0.046764,0.086240,0.102321,-0.046752,0.086201,0.099668,0.053920,0.101212,0.000410,0.053923,0.101176,
-0.002418,-0.039887,0.000167,0.102603,-0.039887,0.000174,0.099439,0.062151,0.000245,0.000658,0.062090,0.000246,-0.002234,-0.047394,0.083419,0.102430,-0.047326,0.083483,0.099204,0.052652,0.102468,0.000857,0.052563,0.102454,
-0.002949,-0.039643,0.000665,0.103253,-0.039588,0.000665,0.099232,0.063094,-0.000048,0.000854,0.063031,-0.000050,-0.002816,-0.048343,0.079407,0.103002,-0.048294,0.079428,0.099244,0.051502,0.102483,0.000822,0.051430,0.102464,
-0.003269,-0.039075,0.000125,0.103598,-0.038848,0.000129,0.099176,0.063864,-0.000135,0.000939,0.063706,-0.000077,-0.003721,-0.049199,0.074804,0.104002,-0.049062,0.074815,0.099125,0.050416,0.102223,0.000947,0.050372,0.102171,
-0.004157,-0.038830,-0.000038,0.104570,-0.038627,-0.000031,0.099047,0.065301,0.000148,0.001137,0.065014,0.000147,-0.003957,-0.050253,0.069786,0.104552,-0.050029,0.069799,0.098796,0.048322,0.102557,0.001324,0.048060,0.102567,
-0.004395,-0.038608,-0.000048,0.105488,-0.038361,-0.000023,0.098802,0.066234,0.000211,0.001374,0.065885,0.000313,-0.004475,-0.050899,0.064485,0.105283,-0.050675,0.064498,0.098852,0.046349,0.102977,0.001397,0.046131,0.102879,
-0.004697,-0.038792,0.000027,0.106396,-0.038295,0.000023,0.098816,0.066691,0.000092,0.001805,0.066430,-0.000022,-0.004914,-0.051519,0.059531,0.106385,-0.050949,0.059604,0.099052,0.045190,0.102521,0.001642,0.044754,0.102554,
