0.100000,-0.000000,0.500000,0.000000
0.100011,0.000000,0.499994,0.001000
0.100067,0.000003,0.499980,0.002000
0.100188,0.000021,0.499975,0.003000
0.100358,0.000080,0.500010,0.004000
0.100535,0.000210,0.500129,0.005000
0.100665,0.000434,0.500371,0.006000
0.100702,0.000748,0.500753,0.007000
0.100631,0.001112,0.501250,0.008000
0.100472,0.001451,0.501801,0.009000
0.100278,0.001674,0.502317,0.010000
0.100121,0.001700,0.502709,0.011000
0.100066,0.001489,0.502915,0.012000
0.100150,0.001060,0.502925,0.013000
0.100369,0.000494,0.502785,0.014000
0.100675,-0.000077,0.502584,0.015000
0.100999,-0.000510,0.502427,0.016000
0.101270,-0.000681,0.502405,0.017000
0.101442,-0.000527,0.502563,0.018000
0.101509,-0.000063,0.502884,0.019000
0.101506,0.000622,0.503299,0.020000
0.101487,0.001390,0.503705,0.021000
0.101504,0.002089,0.503995,0.022000
0.101584,0.002594,0.504097,0.023000
0.101718,0.002835,0.503985,0.024000
0.101867,0.002808,0.503692,0.025000
0.101978,0.002566,0.503296,0.026000
0.102006,0.002200,0.502890,0.027000
0.101935,0.001807,0.502558,0.028000
0.101784,0.001465,0.502351,0.029000
0.101602,0.001221,0.502279,0.030000
0.101448,0.001092,0.502316,0.031000
0.101379,0.001072,0.502419,0.032000
0.101422,0.001154,0.502544,0.033000
0.101570,0.001330,0.502663,0.034000
0.101784,0.001598,0.502763,0.035000
0.102006,0.001947,0.502839,0.036000
0.102182,0.002353,0.502882,0.037000
0.102282,0.002765,0.502872,0.038000
0.102312,0.003119,0.502781,0.039000
0.102308,0.003346,0.502574,0.040000
0.102326,0.003395,0.502236,0.041000
0.102411,0.003256,0.501778,0.042000
0.102582,0.002965,0.501249,0.043000
0.102821,0.002605,0.500730,0.044000
0.103076,0.002282,0.500319,0.045000
0.103286,0.002098,0.500099,0.046000
0.103401,0.002121,0.500114,0.047000
0.103401,0.002355,0.500346,0.048000
0.103308,0.002745,0.500717,0.049000
0.103169,0.003182,0.501101,0.050000
0.103043,0.003544,0.501360,0.051000
0.102979,0.003729,0.501382,0.052000
0.103000,0.003688,0.501106,0.053000
0.103095,0.003444,0.500541,0.054000
0.103227,0.003079,0.499762,0.055000
0.103348,0.002715,0.498883,0.056000
0.103420,0.002474,0.498027,0.057000
0.103427,0.002440,0.497293,0.058000
0.103383,0.002641,0.496733,0.059000
0.103328,0.003046,0.496349,0.060000
0.103315,0.003575,0.496101,0.061000
0.103383,0.004129,0.495934,0.062000
0.103546,0.004616,0.495793,0.063000
0.103781,0.004971,0.495640,0.064000
0.104036,0.005163,0.495462,0.065000
0.104248,0.005190,0.495255,0.066000
0.104365,0.005071,0.495023,0.067000
0.104369,0.004837,0.494760,0.068000
0.104279,0.004515,0.494451,0.069000
0.104148,0.004137,0.494076,0.070000
0.104038,0.003735,0.493618,0.071000
0.103999,0.003356,0.493080,0.072000
0.104054,0.003058,0.492491,0.073000
0.104192,0.002909,0.491899,0.074000
0.104376,0.002972,0.491363,0.075000
0.104560,0.003277,0.490928,0.076000
0.104706,0.003809,0.490609,0.077000
0.104798,0.004494,0.490375,0.078000
0.104847,0.005212,0.490156,0.079000
0.104882,0.005823,0.489860,0.080000
0.104940,0.006205,0.489406,0.081000
0.105047,0.006287,0.488743,0.082000
0.105203,0.006072,0.487880,0.083000
0.105381,0.005640,0.486878,0.084000
0.105533,0.005123,0.485839,0.085000
0.105607,0.004669,0.484877,0.086000
0.105569,0.004401,0.484081,0.087000
0.105417,0.004385,0.483497,0.088000
0.105189,0.004613,0.483109,0.089000
0.104952,0.005013,0.482851,0.090000
0.104776,0.005473,0.482633,0.091000
0.104718,0.005879,0.482360,0.092000
0.104796,0.006144,0.481968,0.093000
0.104990,0.006232,0.481431,0.094000
0.105251,0.006156,0.480762,0.095000
0.105522,0.005971,0.480002,0.096000
0.105754,0.005749,0.479201,0.097000
0.105925,0.005556,0.478397,0.098000
0.106043,0.005436,0.477612,0.099000
0.106134,0.005406,0.476843,0.100000
0.106232,0.005463,0.476081,0.101000
0.106358,0.005597,0.475317,0.102000
0.106514,0.005795,0.474559,0.103000
0.106676,0.006053,0.473826,0.104000
0.106808,0.006362,0.473142,0.105000
0.106870,0.006703,0.472525,0.106000
0.106838,0.007036,0.471969,0.107000
0.106716,0.007300,0.471439,0.108000
0.106536,0.007428,0.470878,0.109000
0.106351,0.007366,0.470224,0.110000
0.106220,0.007092,0.469429,0.111000
0.106184,0.006640,0.468478,0.112000
0.106252,0.006095,0.467400,0.113000
0.106401,0.005586,0.466260,0.114000
0.106584,0.005250,0.465139,0.115000
0.106746,0.005199,0.464116,0.116000
0.106850,0.005486,0.463232,0.117000
0.106888,0.006082,0.462487,0.118000
0.106882,0.006880,0.461829,0.119000
0.106873,0.007724,0.461179,0.120000
0.106903,0.008445,0.460455,0.121000
0.106998,0.008907,0.459597,0.122000
0.107156,0.009037,0.458592,0.123000
0.107352,0.008843,0.457474,0.124000
0.107541,0.008403,0.456315,0.125000
0.107683,0.007841,0.455201,0.126000
0.107750,0.007286,0.454204,0.127000
0.107741,0.006846,0.453357,0.128000
0.107683,0.006582,0.452653,0.129000
0.107618,0.006505,0.452041,0.130000
0.107591,0.006591,0.451451,0.131000
0.107634,0.006794,0.450816,0.132000
0.107750,0.007074,0.450083,0.133000
0.107915,0.007396,0.449229,0.134000
0.108084,0.007736,0.448252,0.135000
0.108211,0.008073,0.447168,0.136000
0.108265,0.008380,0.445992,0.137000
0.108246,0.008622,0.444736,0.138000
0.108182,0.008765,0.443408,0.139000
0.108120,0.008784,0.442015,0.140000
0.108105,0.008679,0.440576,0.141000
0.108163,0.008482,0.439126,0.142000
0.108289,0.008259,0.437723,0.143000
0.108451,0.008094,0.436432,0.144000
0.108603,0.008064,0.435313,0.145000
0.108701,0.008214,0.434394,0.146000
0.108722,0.008535,0.433662,0.147000
0.108670,0.008962,0.433051,0.148000
0.108575,0.009386,0.432462,0.149000
0.108479,0.009684,0.431782,0.150000
0.108426,0.009761,0.430918,0.151000
0.108444,0.009578,0.429821,0.152000
0.108537,0.009170,0.428499,0.153000
0.108686,0.008638,0.427014,0.154000
0.108859,0.008122,0.425464,0.155000
0.109018,0.007764,0.423951,0.156000
0.109141,0.007667,0.422555,0.157000
0.109225,0.007868,0.421312,0.158000
0.109292,0.008330,0.420210,0.159000
0.109374,0.008958,0.419197,0.160000
0.109502,0.009625,0.418203,0.161000
0.109684,0.010209,0.417165,0.162000
0.109904,0.010619,0.416042,0.163000
0.110116,0.010812,0.414825,0.164000
0.110267,0.010789,0.413528,0.165000
0.110313,0.010592,0.412181,0.166000
0.110235,0.010280,0.410812,0.167000
0.110051,0.009912,0.409437,0.168000
0.109806,0.009541,0.408057,0.169000
0.109562,0.009208,0.406667,0.170000
0.109376,0.008949,0.405258,0.171000
0.109287,0.008798,0.403839,0.172000
0.109305,0.008793,0.402428,0.173000
0.109413,0.008964,0.401057,0.174000
0.109578,0.009321,0.399752,0.175000
0.109763,0.009839,0.398524,0.176000
0.109938,0.010449,0.397353,0.177000
0.110092,0.011049,0.396193,0.178000
0.110231,0.011522,0.394981,0.179000
0.110375,0.011767,0.393657,0.180000
0.110540,0.011733,0.392187,0.181000
0.110733,0.011435,0.390577,0.182000
0.110938,0.010956,0.388874,0.183000
