0.085488,0.000000,0.126520,0.479377,0.691386,0.117000
0.101852,0.000000,0.109157,0.481138,0.692146,0.118000
0.107739,0.000000,0.101760,0.482821,0.692320,0.119000
0.114892,0.000000,0.092815,0.484427,0.692134,0.120000
0.121419,0.000000,0.085165,0.485956,0.692540,0.121000
0.111600,0.000000,0.094697,0.487409,0.693706,0.122000
0.079093,0.000000,0.126679,0.488784,0.694555,0.123000
0.041481,0.000000,0.162504,0.490082,0.694068,0.124000
0.024616,0.000000,0.176689,0.491304,0.692609,0.125000
0.035658,0.000000,0.163396,0.492448,0.691502,0.126000
0.058861,0.000000,0.139058,0.493515,0.691435,0.127000
0.077389,0.000000,0.119927,0.494506,0.691823,0.128000
0.090440,0.000000,0.106037,0.495419,0.691896,0.129000
0.104186,0.000000,0.091417,0.496256,0.691858,0.130000
0.113543,0.000000,0.081890,0.497015,0.692448,0.131000
0.104673,0.000000,0.091202,0.497697,0.693572,0.132000
0.076906,0.000000,0.118876,0.498303,0.694085,0.133000
0.051822,0.000000,0.142566,0.498831,0.693219,0.134000
0.052103,0.000000,0.140373,0.499283,0.691758,0.135000
0.074887,0.000000,0.116674,0.499657,0.691217,0.136000
0.094872,0.000000,0.097188,0.499955,0.692014,0.137000
0.094368,0.000000,0.098473,0.500175,0.693016,0.138000
0.081814,0.000000,0.110941,0.500318,0.693073,0.139000
0.076060,0.000000,0.116016,0.500385,0.692461,0.140000
0.079688,0.000000,0.112255,0.500374,0.692317,0.141000
0.077936,0.000000,0.114733,0.500287,0.692956,0.142000
0.062911,0.000000,0.130388,0.500123,0.693422,0.143000
0.047776,0.000000,0.145209,0.499881,0.692866,0.144000
0.050669,0.000000,0.141538,0.499563,0.691770,0.145000
0.071028,0.000000,0.121109,0.499167,0.691304,0.146000
0.091222,0.000000,0.101834,0.498695,0.691751,0.147000
0.100046,0.003144,0.090600,0.498182,0.691971,0.148000
0.104418,0.005236,0.084790,0.497835,0.692279,0.149000
0.117104,0.000564,0.076471,0.497694,0.691834,0.150000
0.126910,0.000000,0.068152,0.497568,0.692629,0.151000
0.106103,0.000000,0.091031,0.497366,0.694499,0.152000
0.055859,0.000003,0.142180,0.497087,0.695129,0.153000
0.015066,0.004262,0.177021,0.496798,0.693147,0.154000
0.017042,0.007425,0.170283,0.496722,0.691472,0.155000
0.051857,0.001049,0.140889,0.496909,0.690705,0.156000
0.089602,0.000000,0.104199,0.497140,0.690942,0.157000
0.113296,0.000000,0.081057,0.497296,0.691649,0.158000
0.127593,0.000000,0.066866,0.497374,0.691833,0.159000
0.139859,0.000000,0.054763,0.497375,0.691997,0.160000
0.142692,0.000000,0.052857,0.497300,0.692848,0.161000
0.124092,0.000000,0.072733,0.497147,0.693973,0.162000
0.089726,0.003871,0.102933,0.496937,0.693467,0.163000
0.061828,0.019225,0.115272,0.496958,0.693283,0.164000
0.051821,0.008263,0.135925,0.497468,0.693477,0.165000
0.061136,0.000000,0.132330,0.498231,0.691696,0.166000
0.080978,0.000000,0.111599,0.498940,0.691517,0.167000
0.099207,0.000000,0.093040,0.499573,0.691820,0.168000
0.109062,0.000000,0.083134,0.500128,0.692325,0.169000
0.107754,0.000000,0.084564,0.500607,0.692924,0.170000
0.094363,0.000000,0.098108,0.501008,0.693479,0.171000
0.073524,0.013724,0.103262,0.501402,0.691912,0.172000
0.054303,0.035251,0.102022,0.502255,0.693830,0.173000
0.038700,0.008437,0.143634,0.503780,0.694551,0.174000
0.036823,0.000000,0.149804,0.505560,0.692187,0.175000
0.053128,0.000000,0.130974,0.507273,0.691376,0.176000
0.080123,0.000000,0.102187,0.508909,0.691219,0.177000
0.102067,0.000000,0.079356,0.510468,0.691891,0.178000
0.105623,0.000000,0.075385,0.511950,0.692957,0.179000
0.089636,0.000000,0.090727,0.513355,0.693717,0.180000
0.064706,0.000000,0.114405,0.514683,0.693794,0.181000
0.043745,0.000000,0.133667,0.515934,0.693346,0.182000
0.033585,0.000000,0.142065,0.517108,0.692758,0.183000
0.034464,0.000000,0.139586,0.518205,0.692255,0.184000
0.044209,0.000000,0.128435,0.519225,0.691869,0.185000
0.060297,0.000000,0.111171,0.520168,0.691635,0.186000
0.078699,0.000000,0.091926,0.521034,0.691659,0.187000
0.093820,0.000000,0.076315,0.521823,0.691957,0.188000
0.101360,0.000000,0.068488,0.522535,0.692383,0.189000
0.100423,0.000000,0.069188,0.523170,0.692781,0.190000
0.091809,0.000000,0.077617,0.523728,0.693153,0.191000
0.075506,0.000000,0.093823,0.524209,0.693538,0.192000
0.052426,0.000000,0.116724,0.524613,0.693763,0.193000
0.029076,0.000000,0.139461,0.524940,0.693476,0.194000
0.017671,0.000000,0.149689,0.525190,0.692551,0.195000
0.027912,0.000000,0.138131,0.525363,0.691406,0.196000
0.057252,0.000000,0.108063,0.525460,0.690774,0.197000
0.090428,0.000000,0.075171,0.525479,0.691077,0.198000
0.110027,0.000000,0.056620,0.525421,0.692068,0.199000
0.108263,0.000000,0.059548,0.525286,0.693097,0.200000
0.089729,0.000000,0.078860,0.525074,0.693662,0.201000
0.065410,0.000000,0.103452,0.524785,0.693647,0.202000
0.045915,0.000000,0.122844,0.524420,0.693179,0.203000
0.038529,0.000000,0.129948,0.523977,0.692455,0.204000
0.045784,0.000000,0.122526,0.523457,0.691768,0.205000
0.063410,0.000000,0.105217,0.522860,0.691487,0.206000
0.080932,0.000000,0.088679,0.522187,0.691798,0.207000
0.088126,0.000000,0.082892,0.521436,0.692454,0.208000
0.082916,0.000000,0.089416,0.520608,0.692940,0.209000
0.072155,0.000000,0.101114,0.519703,0.692972,0.210000
0.063737,0.000000,0.110292,0.518722,0.692750,0.211000
0.058956,0.000000,0.116036,0.517663,0.692655,0.212000
0.053932,0.000000,0.122286,0.516527,0.692746,0.213000
0.047690,0.000000,0.129691,0.515315,0.692696,0.214000
0.046100,0.000000,0.132118,0.514025,0.692243,0.215000
0.056175,0.000000,0.122751,0.512658,0.691584,0.216000
0.077285,0.000000,0.102732,0.511215,0.691232,0.217000
0.099544,0.000000,0.082272,0.509694,0.691509,0.218000
0.110904,0.000000,0.073283,0.508096,0.692283,0.219000
0.105077,0.000000,0.081658,0.506422,0.693157,0.220000
0.083573,0.000000,0.105543,0.504670,0.693787,0.221000
0.053463,0.000000,0.137652,0.502842,0.693956,0.222000
0.025540,0.000000,0.167034,0.500936,0.693511,0.223000
0.012409,0.000000,0.181110,0.498953,0.692472,0.224000
0.022659,0.000000,0.171709,0.496894,0.691262,0.225000
0.053083,0.000000,0.142750,0.494757,0.690590,0.226000
0.087756,0.000000,0.110598,0.492544,0.690898,0.227000
0.108458,0.000000,0.093199,0.490253,0.691910,0.228000
0.108042,0.000000,0.096942,0.487886,0.692870,0.229000
0.093536,0.000000,0.114267,0.485441,0.693245,0.230000
0.076709,0.000000,0.133500,0.482920,0.693129,0.231000
0.063574,0.000000,0.149029,0.480321,0.692924,0.232000
0.053639,0.000000,0.161514,0.477646,0.692799,0.233000
0.046467,0.000000,0.171241,0.474893,0.692601,0.234000
0.044963,0.000000,0.175195,0.472064,0.692222,0.235000
0.051474,0.000000,0.171209,0.469157,0.691840,0.236000
0.063425,0.000000,0.162111,0.466174,0.691711,0.237000
0.075133,0.000000,0.153602,0.463114,0.691848,0.238000
0.082860,0.000000,0.149241,0.459976,0.692077,0.239000
0.085776,0.000000,0.149794,0.456762,0.692331,0.240000
0.082526,0.000000,0.156711,0.453470,0.692707,0.241000
0.070655,0.000000,0.172392,0.450102,0.693149,0.242000
0.052139,0.000000,0.194470,0.446657,0.693266,0.243000
0.037540,0.000000,0.212015,0.443134,0.692690,0.244000
0.039944,0.000000,0.212149,0.439535,0.691629,0.245000
0.062187,0.000000,0.192811,0.435859,0.690857,0.246000
0.091465,0.000000,0.167447,0.432105,0.691017,0.247000
0.108901,0.000000,0.154809,0.428275,0.691986,0.248000
0.104742,0.000000,0.163930,0.424368,0.693040,0.249000
0.083751,0.000000,0.189444,0.420384,0.693578,0.250000
0.057725,0.000000,0.219487,0.416322,0.693535,0.251000
0.036259,0.000000,0.244689,0.412184,0.693132,0.252000
0.024796,0.014803,0.243683,0.408070,0.691351,0.253000
0.027625,0.022367,0.238009,0.404406,0.692408,0.254000
0.054449,0.002376,0.232809,0.401252,0.690886,0.255000
0.103810,0.000000,0.187639,0.398209,0.689658,0.256000
0.153786,0.008770,0.130352,0.395118,0.688026,0.257000
0.174208,0.054410,0.071205,0.392640,0.692462,0.258000
0.150614,0.016052,0.138688,0.391401,0.696754,0.259000
0.124945,0.023088,0.151920,0.390857,0.690809,0.260000
0.127356,0.055729,0.117777,0.390951,0.691814,0.261000
0.145629,0.025509,0.130884,0.391941,0.693963,0.262000
0.155819,0.000000,0.143400,0.393464,0.692683,0.263000
0.142629,0.000000,0.156016,0.394991,0.693635,0.264000
0.121051,0.000000,0.176012,0.396442,0.693505,0.265000
0.106472,0.000000,0.188806,0.397815,0.693093,0.266000
0.096559,0.000000,0.197393,0.399112,0.693064,0.267000
0.086832,0.000000,0.205740,0.400331,0.692904,0.268000
0.087456,0.001123,0.201858,0.401506,0.691943,0.269000
0.110063,0.000136,0.178000,0.402731,0.690929,0.270000
0.146909,0.000000,0.140007,0.403925,0.690841,0.271000
0.167162,0.000000,0.120295,0.405043,0.692499,0.272000
0.149346,0.000000,0.138843,0.406083,0.694272,0.273000
0.111058,0.000000,0.176147,0.407047,0.694252,0.274000
0.091418,0.000000,0.193194,0.407933,0.692546,0.275000
0.106489,0.000000,0.175931,0.408743,0.691163,0.276000
0.132993,0.000000,0.149078,0.409475,0.691547,0.277000
0.139354,0.000000,0.143454,0.410131,0.692938,0.278000
0.122312,0.000000,0.160592,0.410710,0.693613,0.279000
0.103455,0.000000,0.178482,0.411211,0.693149,0.280000
0.096689,0.016233,0.165820,0.411701,0.690444,0.281000
0.096269,0.047242,0.136543,0.412701,0.692755,0.282000
0.094740,0.016654,0.168747,0.414505,0.694645,0.283000
0.095256,0.000000,0.180529,0.416709,0.692493,0.284000
0.102894,0.000000,0.170069,0.418869,0.691832,0.285000
0.124723,0.000000,0.145652,0.420953,0.691329,0.286000
0.143977,0.000000,0.125319,0.422960,0.692257,0.287000
0.134026,0.000000,0.135055,0.424890,0.693971,0.288000
0.099985,0.000000,0.167505,0.426743,0.694233,0.289000
0.083244,0.000000,0.180492,0.428519,0.692255,0.290000
0.111695,0.000000,0.148326,0.430218,0.690238,0.291000
0.157761,0.000000,0.101289,0.431840,0.690890,0.292000
0.164785,0.000000,0.095699,0.433385,0.693869,0.293000
0.115203,0.000000,0.145829,0.434853,0.695885,0.294000
0.055855,0.000000,0.202468,0.436244,0.694566,0.295000
0.046579,0.000000,0.207152,0.437558,0.691288,0.296000
0.094252,0.000000,0.156396,0.438795,0.689442,0.297000
0.150972,0.000000,0.099531,0.439955,0.690458,0.298000
0.172118,0.000000,0.079454,0.441038,0.692609,0.299000
0.157957,0.000000,0.093708,0.442044,0.693709,0.300000
0.134020,0.000000,0.116705,0.442973,0.693697,0.301000
0.110933,0.000000,0.139019,0.443825,0.693777,0.302000
0.083816,0.000000,0.165519,0.444600,0.693936,0.303000
0.062703,0.000000,0.184926,0.445298,0.692928,0.304000
0.074734,0.000000,0.170122,0.445919,0.690776,0.305000
0.124005,0.000000,0.119230,0.446463,0.689699,0.306000
0.168483,0.000000,0.076032,0.446930,0.691446,0.307000
0.160162,0.000000,0.087030,0.447321,0.694513,0.308000
0.105425,0.000000,0.142407,0.447634,0.695465,0.309000
0.064647,0.000000,0.180577,0.447870,0.693093,0.310000
0.084069,0.000000,0.157954,0.448029,0.690052,0.311000
0.142127,0.000000,0.099494,0.448111,0.689732,0.312000
0.175871,0.000000,0.068323,0.448116,0.692310,0.313000
0.152677,0.000000,0.094124,0.448045,0.694845,0.314000
0.100283,0.000000,0.146755,0.447896,0.694933,0.315000
0.067006,0.000000,0.178474,0.447670,0.693151,0.316000
0.070079,0.000000,0.174169,0.447367,0.691615,0.317000
0.093010,0.000000,0.151179,0.446988,0.691177,0.318000
0.119862,0.000000,0.124678,0.446531,0.691071,0.319000
0.146011,0.007300,0.092034,0.446100,0.691445,0.320000
0.156929,0.000119,0.089607,0.445903,0.692558,0.321000
0.144515,0.000000,0.103798,0.445711,0.694024,0.322000
0.096664,0.000000,0.153429,0.445443,0.695536,0.323000
0.040579,0.000000,0.208711,0.445098,0.694387,0.324000
0.035773,0.000000,0.210189,0.444675,0.690637,0.325000
0.103431,0.000000,0.140315,0.444176,0.687921,0.326000
0.187601,0.000000,0.058189,0.443599,0.689389,0.327000
0.209653,0.000000,0.041032,0.442946,0.693632,0.328000
0.155873,0.000000,0.098073,0.442216,0.696162,0.329000
0.089098,0.000000,0.164263,0.441409,0.694770,0.330000
0.071218,0.000000,0.180104,0.440524,0.691847,0.331000
0.096827,0.000000,0.154515,0.439563,0.690905,0.332000
0.117018,0.000000,0.136656,0.438525,0.692199,0.333000
0.109985,0.000000,0.145755,0.437410,0.693150,0.334000
0.099397,0.011973,0.143716,0.436270,0.691356,0.335000
0.092556,0.016871,0.149281,0.435518,0.694227,0.336000
0.085261,0.000000,0.172034,0.435148,0.692443,0.337000
0.091406,0.000000,0.165562,0.434749,0.691717,0.338000
0.112827,0.000000,0.143783,0.434274,0.690884,0.339000
0.148599,0.000000,0.108170,0.433721,0.690490,0.340000
0.177937,0.000000,0.080729,0.433091,0.691757,0.341000
0.165547,0.000000,0.096547,0.432384,0.694478,0.342000
0.103418,0.000000,0.161134,0.431601,0.696153,0.343000
0.038039,0.000000,0.225679,0.430740,0.694458,0.344000
0.033708,0.000000,0.226920,0.429802,0.690430,0.345000
0.101794,0.000000,0.157390,0.428787,0.687972,0.346000
0.180859,0.000000,0.081052,0.427696,0.689607,0.347000
0.199194,0.000000,0.067810,0.426527,0.693531,0.348000
0.149271,0.000000,0.121199,0.425281,0.695752,0.349000
0.087425,0.000000,0.183235,0.423959,0.694619,0.350000
0.066138,0.000000,0.203430,0.422559,0.692127,0.351000
0.085696,0.000000,0.184084,0.421082,0.690863,0.352000
0.114590,0.000000,0.156981,0.419529,0.691100,0.353000
0.134465,0.000000,0.139214,0.417898,0.691577,0.354000
0.146601,0.000000,0.129145,0.416191,0.691937,0.355000
0.146883,0.000000,0.131598,0.414406,0.692887,0.356000
0.122729,0.000000,0.158919,0.412544,0.694193,0.357000
0.082236,0.000000,0.201293,0.410606,0.694135,0.358000
0.064784,0.000000,0.218474,0.408590,0.691848,0.359000
0.100911,0.000000,0.181877,0.406498,0.689285,0.360000
0.165629,0.000021,0.119478,0.404328,0.689456,0.361000
0.191395,0.002579,0.096966,0.402158,0.693097,0.362000
0.140049,0.000061,0.156240,0.400097,0.696446,0.363000
0.056805,0.000000,0.240965,0.398009,0.695778,0.364000
0.022229,0.013194,0.256539,0.395864,0.687827,0.365000
0.059788,0.113195,0.119841,0.394289,0.687113,0.366000
0.092617,0.070492,0.140381,0.394408,0.697899,0.367000
0.096084,0.003163,0.197850,0.396057,0.693154,0.368000
0.109968,0.000000,0.183389,0.397976,0.691333,0.369000
0.131586,0.000000,0.160215,0.399818,0.691619,0.370000
0.137466,0.000000,0.153652,0.401584,0.692702,0.371000
0.127557,0.000000,0.162061,0.403273,0.692891,0.372000
0.127716,0.000000,0.159160,0.404884,0.691761,0.373000
0.149602,0.002532,0.132343,0.406441,0.690918,0.374000
0.159667,0.001969,0.123594,0.408124,0.693353,0.375000
0.127694,0.000000,0.157346,0.409876,0.694915,0.376000
0.075584,0.000000,0.207548,0.411554,0.694686,0.377000
0.052547,0.000000,0.226393,0.413155,0.692094,0.378000
0.085925,0.000000,0.188954,0.414679,0.689558,0.379000
0.148135,0.000000,0.125302,0.416127,0.689564,0.380000
0.185132,0.000000,0.089267,0.417497,0.691896,0.381000
0.172000,0.000000,0.103333,0.418791,0.694123,0.382000
0.131029,0.000000,0.143434,0.420007,0.694470,0.383000
0.098682,0.000000,0.173588,0.421146,0.693416,0.384000
0.088762,0.000000,0.181452,0.422209,0.692422,0.385000
0.093243,0.000000,0.175515,0.423194,0.691952,0.386000
0.106183,0.000000,0.161194,0.424102,0.691479,0.387000
0.129586,0.000000,0.136477,0.424934,0.690997,0.388000
0.155531,0.000000,0.110206,0.425688,0.691426,0.389000
0.160323,0.000000,0.106382,0.426366,0.693071,0.390000
0.130897,0.000000,0.136609,0.426966,0.694473,0.391000
0.091234,0.000000,0.175069,0.427490,0.693793,0.392000
0.085030,0.000000,0.178355,0.427936,0.691322,0.393000
0.125481,0.000000,0.135870,0.428306,0.689657,0.394000
0.173335,0.000000,0.088895,0.428598,0.690828,0.395000
0.176392,0.000000,0.088581,0.428814,0.693787,0.396000
0.127013,0.000000,0.139555,0.428952,0.695520,0.397000
0.069573,0.000000,0.195851,0.429014,0.694438,0.398000
0.051712,0.000000,0.211168,0.428998,0.691879,0.399000
0.080039,0.000000,0.181213,0.428906,0.690158,0.400000
0.126913,0.000000,0.134405,0.428737,0.690054,0.401000
0.166084,0.000000,0.096226,0.428490,0.690800,0.402000
0.187534,0.000000,0.076117,0.428167,0.691818,0.403000
0.184693,0.000000,0.080823,0.427766,0.693282,0.404000
0.149439,0.000000,0.118179,0.427289,0.694907,0.405000
0.090547,0.000000,0.178025,0.426735,0.695307,0.406000
0.044666,0.000000,0.222695,0.426103,0.693464,0.407000
0.050074,0.000000,0.215016,0.425395,0.690485,0.408000
0.105395,0.000000,0.158947,0.424609,0.688951,0.409000
0.164942,0.007118,0.092616,0.423768,0.688445,0.410000
0.185063,0.050337,0.032790,0.423295,0.691485,0.411000
0.152725,0.034018,0.087198,0.423681,0.697622,0.412000
0.091967,0.000000,0.178667,0.424686,0.695320,0.413000
0.047095,0.000000,0.220616,0.425719,0.693429,0.414000
0.050452,0.000000,0.213704,0.426675,0.690831,0.415000
0.095666,0.000000,0.166333,0.427553,0.689552,0.416000
0.148035,0.000000,0.113743,0.428355,0.690133,0.417000
0.177992,0.000000,0.084550,0.429080,0.691622,0.418000
0.177932,0.000000,0.085358,0.429728,0.693018,0.419000
0.153306,0.000000,0.110443,0.430299,0.694047,0.420000
0.112406,0.000000,0.151348,0.430792,0.694546,0.421000
0.070939,0.000000,0.191786,0.431209,0.693934,0.422000
0.054723,0.000000,0.205746,0.431549,0.692019,0.423000
0.080889,0.000000,0.177289,0.431812,0.689990,0.424000
0.133646,0.000000,0.124043,0.431998,0.689687,0.425000
0.170699,0.000000,0.088724,0.432107,0.691530,0.426000
0.163106,0.000000,0.098511,0.432139,0.693755,0.427000
0.125079,0.000000,0.137069,0.432094,0.694243,0.428000
0.096986,0.000000,0.163888,0.431972,0.692846,0.429000
0.101063,0.000000,0.158532,0.431773,0.691367,0.430000
0.122199,0.000000,0.137612,0.431497,0.691307,0.431000
0.132560,0.000000,0.128578,0.431144,0.692282,0.432000
0.124614,0.000000,0.137582,0.430714,0.692910,0.433000
0.112672,0.000000,0.149790,0.430207,0.692668,0.434000
0.108817,0.000000,0.153797,0.429623,0.692237,0.435000
0.109974,0.000000,0.153262,0.428962,0.692197,0.436000
0.110444,0.000000,0.153515,0.428224,0.692183,0.437000
0.115448,0.000000,0.148835,0.427409,0.691691,0.438000
0.131981,0.000000,0.132686,0.426517,0.691184,0.439000
0.150542,0.000000,0.115565,0.425548,0.691655,0.440000
0.149026,0.000000,0.119563,0.424502,0.693090,0.441000
0.120149,0.000000,0.150543,0.423379,0.694071,0.442000
0.086840,0.000000,0.184347,0.422179,0.693366,0.443000
0.080459,0.000000,0.190220,0.420902,0.691581,0.444000
0.105159,0.000000,0.165883,0.419548,0.690590,0.445000
0.133164,0.000000,0.140021,0.418117,0.691303,0.446000
0.138107,0.000000,0.137902,0.416609,0.692618,0.447000
0.124550,0.000000,0.153334,0.415025,0.692908,0.448000
0.117356,0.000000,0.161345,0.413363,0.692064,0.449000
0.127368,0.000000,0.152452,0.411624,0.691444,0.450000
0.139085,0.000000,0.143069,0.409808,0.691962,0.451000
0.133744,0.000000,0.151294,0.407915,0.692953,0.452000
0.113940,0.000000,0.173337,0.405946,0.693223,0.453000
0.097733,0.000000,0.191007,0.403899,0.692638,0.454000
0.094602,0.001409,0.193716,0.401781,0.691508,0.455000
0.089602,0.083316,0.115393,0.400140,0.688451,0.456000
0.058407,0.088470,0.151626,0.400144,0.698647,0.457000
0.058564,0.001264,0.230182,0.401342,0.691351,0.458000
0.124332,0.000000,0.161428,0.402698,0.688457,0.459000
0.183567,0.000000,0.103404,0.403976,0.690947,0.460000
0.174882,0.000000,0.114453,0.405178,0.694513,0.461000
0.117955,0.000000,0.170956,0.406303,0.695214,0.462000
0.078267,0.000000,0.207388,0.407351,0.693006,0.463000
0.086230,0.000000,0.196443,0.408322,0.690995,0.464000
0.115288,0.000000,0.166501,0.409216,0.691005,0.465000
