2.5886,-0.26774
2.6026,-0.275115
2.6034,-0.275535
2.6062,-0.277005
2.6373,-0.293215
2.679,-0.314585
2.688,-0.319135
2.7306,-0.340345
2.7519,-0.350727
2.7687,-0.358802
2.7886,-0.36823
2.7916,-0.369637
2.7944,-0.370948
2.8011,-0.374071
2.8085,-0.377499
2.8134,-0.379756
2.8219,-0.383647
2.8312,-0.387868
2.8479,-0.395349
2.8871,-0.412387
2.8923,-0.414589
2.9086,-0.421399
2.9341,-0.43176
2.9398,-0.434025
3.0025,-0.457634
3.0156,-0.462245
3.0246,-0.465344
3.0269,-0.466127
3.0372,-0.469588
3.057,-0.476024
3.0817,-0.48364
3.1059,-0.490637
3.1081,-0.49125
3.1548,-0.503284
3.1626,-0.505107
3.1667,-0.506043
3.1775,-0.508436
3.18,-0.508974
3.1848,-0.509991
3.1975,-0.512577
3.2012,-0.513301
3.2156,-0.515991
3.2277,-0.518092
3.2792,-0.525337
3.2811,-0.52555
3.2845,-0.52592
3.298,-0.527265
3.3021,-0.527633
3.305,-0.527882
3.326,-0.529391
3.3657,-0.530809
3.3811,-0.530835
3.3887,-0.530737
3.4096,-0.53008
3.4322,-0.528718
3.4422,-0.527894
3.4615,-0.525912
3.4707,-0.524783
3.4828,-0.523113
3.5237,-0.515882
3.5281,-0.514955
3.5347,-0.513508
3.5644,-0.506167
3.5677,-0.505266
3.6073,-0.493092
3.6117,-0.491582
3.6133,-0.491025
3.6365,-0.482468
3.6445,-0.479308
3.6549,-0.475038
3.6696,-0.468687
3.6948,-0.45693
3.7191,-0.444537
3.7522,-0.425963
3.7561,-0.423645
3.7598,-0.42142
3.7614,-0.42045
3.7725,-0.413594
3.7899,-0.402394
3.797,-0.397664
3.7993,-0.396113
3.8156,-0.384836
3.8206,-0.381279
3.8423,-0.365306
3.8527,-0.357343
3.8729,-0.341304
3.9053,-0.314007
3.9842,-0.239535
4.0293,-0.192023
4.0768,-0.138304
4.0943,-0.117611
4.1184,-0.0883574
4.1201,-0.0862621
4.1283,-0.0760968
4.1668,-0.0271457
4.1772,-0.0135948
4.2232,0.04784
4.2307,0.0580686
4.2351,0.0640938
4.2575,0.0950418
4.3924,0.28765
4.3992,0.297475
4.4264,0.336708
4.4329,0.346056
4.4479,0.367572
4.4549,0.377579
4.4659,0.393254
4.4936,0.432387
4.5112,0.456944
4.547,0.505963
4.5638,0.528457
4.591,0.564071
4.6013,0.57727
4.6169,0.596938
4.6338,0.617776
4.6707,0.661427
4.6775,0.669174
4.7262,0.721713
4.7426,0.738168
4.8118,0.800073
4.8247,0.810193
4.846,0.825883
4.8655,0.83911
4.8922,0.855428
4.9071,0.86362
4.9117,0.866016
4.9279,0.873951
4.95,0.883507
4.9711,0.891262
5.006,0.901154
5.0169,0.903497
5.0448,0.907892
5.0508,0.908539
5.0567,0.909072
5.0666,0.909739
5.0712,0.909953
5.0761,0.910114
5.0795,0.910185
5.082,0.910217
5.0955,0.910079
5.0958,0.91007
5.121,0.908427
5.1531,0.903822
5.1696,0.900392
5.1774,0.898525
5.1891,0.895436
5.1994,0.892433
5.2141,0.887697
5.2218,0.885009
5.2287,0.882481
5.2396,0.878261
5.25,0.873981
5.2843,0.858174
5.2908,0.854896
5.2978,0.851269
5.3018,0.849151
5.3057,0.847056
5.3086,0.845478
5.3447,0.824486
5.4025,0.786081
5.4255,0.76933
5.4345,0.762569
5.4455,0.754155
5.4464,0.753459
5.503,0.707714
5.5102,0.701635
5.5223,0.691301
5.529,0.685517
5.5528,0.66464
5.5691,0.650066
5.5818,0.638568
5.5896,0.631448
5.6431,0.581596
5.6609,0.56468
5.6981,0.528931
5.7262,0.501661
5.7282,0.499714
5.7444,0.483916
5.7523,0.476199
5.7709,0.458007
5.778,0.451056
5.7831,0.446063
5.7923,0.437055
5.7988,0.43069
5.802,0.427558
5.8145,0.415325
5.8203,0.409652
5.8299,0.40027
5.8347,0.395582
5.8539,0.376862
5.8663,0.364805
5.8766,0.354813
5.877,0.354425
5.8776,0.353843
5.8845,0.347164
5.8898,0.342041
5.9178,0.315102
5.9463,0.287931
5.9576,0.277238
5.9697,0.265844
5.983,0.253387
6.0086,0.229629
6.0142,0.224472
6.0351,0.205362
6.0481,0.193588
6.0602,0.182708
6.1108,0.138108
6.1352,0.117147
6.1487,0.105712
6.1657,0.0914807
6.1712,0.0869169
6.1851,0.0754739
6.1911,0.0705751
6.1931,0.068948
6.2092,0.0559478
6.2373,0.0336956
6.2532,0.0213551
6.3014,-0.0149121
6.3114,-0.0222177
6.321,-0.0291589
6.3456,-0.0466213
6.3671,-0.0614965
6.4395,-0.108891
6.4843,-0.136101
6.4945,-0.142067
6.504,-0.147547
6.5189,-0.155993
6.5882,-0.192873
6.598,-0.197769
6.6214,-0.209138
6.6251,-0.210894
6.6457,-0.220466
6.6744,-0.233217
6.6909,-0.240242
6.6924,-0.240869
6.7,-0.24402
6.7069,-0.24684
6.7076,-0.247124
6.7214,-0.252638
6.7364,-0.258455
6.7934,-0.278891
6.821,-0.287841
6.8911,-0.307833
6.9102,-0.312606
6.9295,-0.317138
6.9486,-0.321337
6.9617,-0.324053
7.0079,-0.33258
7.0173,-0.334116
7.0307,-0.33619
7.0554,-0.339658
7.0658,-0.340982
7.0721,-0.341745
7.0806,-0.342728
7.1512,-0.348844
7.1894,-0.350655
7.2157,-0.351303
7.2159,-0.351306
7.2224,-0.351391
7.2499,-0.351425
7.2631,-0.351257
7.2754,-0.350994
7.3053,-0.349929
7.3393,-0.347994
7.367,-0.345857
7.4363,-0.338361
7.4466,-0.33699
7.4779,-0.332424
7.4872,-0.330953
7.4896,-0.330565
7.522,-0.324989
7.5351,-0.322559
7.5876,-0.311826
7.6309,-0.301807
7.6601,-0.294471
7.6632,-0.293665
7.6822,-0.288616
7.6841,-0.288101
7.7097,-0.280974
7.7536,-0.267975
7.7582,-0.266557
7.7649,-0.264473
7.7738,-0.261671
7.7749,-0.261322
7.7997,-0.2533
7.8158,-0.247935
7.8287,-0.243548
7.8412,-0.239225
7.8513,-0.235679
7.8626,-0.231658
7.866,-0.230437
7.8829,-0.224291
7.8949,-0.219851
7.8969,-0.219105
7.8977,-0.218806
7.9078,-0.215008
7.9248,-0.208519
7.9588,-0.195178
8.0799,-0.144007
8.0926,-0.138332
8.1638,-0.10554
8.1747,-0.10038
8.1783,-0.0986684
8.2193,-0.0789089
8.2212,-0.0779819
8.2377,-0.0698902
8.2411,-0.068214
8.2471,-0.0652486
8.2533,-0.0621748
8.2741,-0.0517916
8.2833,-0.0471653
8.3072,-0.035055
8.316,-0.0305637
8.3525,-0.0117594
8.3564,-0.00973425
8.3666,-0.00442345
8.3718,-0.00170872
8.3765,0.000749477
8.4084,0.0175353
8.4204,0.0238939
8.4302,0.0291031
8.4868,0.0594474
8.4954,0.0640927
8.5135,0.0738932
8.5322,0.0840506
8.5649,0.101878
8.5655,0.102206
8.6274,0.136101
8.6278,0.136321
8.6394,0.142682
8.6559,0.151734
8.7156,0.184433
8.718,0.185744
8.7708,0.21449
8.7899,0.224825
8.8083,0.234741
8.8594,0.262019
8.8742,0.269837
8.8901,0.278187
8.9408,0.304441
8.9555,0.311933
8.9656,0.317047
8.9696,0.319064
8.9697,0.319115
8.9703,0.319417
8.985,0.326787
9.002,0.335227
9.0072,0.33779
9.0084,0.33838
9.0263,0.347128
9.0405,0.353987
9.0541,0.360488
9.0544,0.360631
9.0627,0.364563
9.075,0.37034
9.0993,0.381571
9.1002,0.381982
9.1379,0.398879
9.1686,0.412137
9.1855,0.419231
9.203,0.426413
9.224,0.434804
9.2386,0.440486
9.3379,0.475468
9.3573,0.481486
9.4028,0.494432
9.5391,0.52215
9.5688,0.525708
9.603,0.528586
9.6059,0.528768
9.6487,0.530279
9.68,0.529941
9.6858,0.529739
9.6904,0.529548
9.7325,0.526478
9.7388,0.525809
9.7403,0.525641
9.763,0.522717
9.7766,0.52061
9.7806,0.519938
9.8066,0.514995
9.8431,0.506319
9.8576,0.502294
9.8672,0.499445
9.9388,0.473428
9.9503,0.468445
9.9562,0.4658
9.9564,0.46571
9.9925,0.448195
10.0122,0.437667
10.0129,0.43728
10.0579,0.410563
10.0605,0.408906
10.0639,0.406723
10.0814,0.395147
10.1067,0.377418
10.1265,0.362721
10.1306,0.359588
10.1495,0.344741
10.1712,0.326882
10.1984,0.303274
10.2251,0.278788
10.2283,0.275765
10.2609,0.243941
10.277,0.227529
10.3226,0.178629
10.3235,0.177629
10.3674,0.127249
10.3836,0.107898
10.3927,0.096856
10.422,0.0604953
10.4416,0.0355184
10.4905,-0.0288744
10.52,-0.0689841
10.5242,-0.0747625
10.5605,-0.125319
10.5663,-0.133488
10.5719,-0.141397
10.5766,-0.14805
10.604,-0.187077
10.6345,-0.230891
10.6385,-0.236659
10.6546,-0.259894
10.6774,-0.292832
10.6807,-0.297599
10.7201,-0.354356
10.7272,-0.364533
10.7424,-0.386247
10.7645,-0.417581
10.7649,-0.418148
10.7701,-0.425471
10.7898,-0.453024
10.8127,-0.484609
10.8546,-0.540874
10.877,-0.56999
10.8923,-0.589434
10.926,-0.630862
10.9434,-0.651431
10.9501,-0.659191
10.9579,-0.668109
10.9753,-0.687543
10.9798,-0.692462
10.9844,-0.697443
11.0092,-0.72347
11.0406,-0.754311
11.059,-0.771229
11.0939,-0.800864
11.0961,-0.802622
11.1188,-0.819967
11.125,-0.824452
11.1579,-0.846406
11.1695,-0.853394
11.1722,-0.854965
11.1735,-0.855712
11.1813,-0.860096
11.2053,-0.87245
11.2567,-0.893101
11.294,-0.903118
11.2989,-0.904125
11.3276,-0.908596
11.3481,-0.910311
11.3567,-0.910668
11.3622,-0.910784
11.3831,-0.910445
11.3954,-0.909673
11.4352,-0.904336
11.4469,-0.901964
11.4821,-0.892712
11.4973,-0.887765
11.5029,-0.885803
11.5494,-0.866705
11.5864,-0.848143
11.605,-0.837765
11.6148,-0.832029
11.6233,-0.82691
11.6323,-0.821346
11.6522,-0.808539
11.6712,-0.795689
11.7032,-0.772767
11.7181,-0.761583
11.7456,-0.740158
11.7524,-0.734711
11.7964,-0.698192
11.798,-0.696825
11.8055,-0.690384
11.8489,-0.652106
11.8971,-0.607892
11.9043,-0.601161
11.9469,-0.560796
11.988,-0.521171
11.9884,-0.520782
12.0009,-0.508635
12.0047,-0.504936
12.0075,-0.502208
12.0197,-0.490305
12.0323,-0.47799
12.0445,-0.466048
12.0608,-0.450078
12.0978,-0.413818
12.1083,-0.403541
12.1573,-0.355778
12.1708,-0.3427
12.1907,-0.323508
12.2199,-0.295561
12.2359,-0.280371
12.264,-0.253936
12.2818,-0.237364
12.2971,-0.223236
12.3113,-0.210225
12.3437,-0.180926
12.3637,-0.163126
12.4192,-0.114967
12.4328,-0.103459
12.4569,-0.0833634
12.4631,-0.0782568
12.4676,-0.0745665
12.47,-0.072604
12.4751,-0.0684469
12.4922,-0.0546397
12.5184,-0.0338847
12.5268,-0.027335
12.5277,-0.0266363
12.5355,-0.0206064
12.5479,-0.0111107
12.5559,-0.00504542
12.59,0.0202707
12.5922,0.0218739
12.6296,0.0485525
12.6428,0.0577093
12.6752,0.0795984
12.6845,0.0857273
12.6877,0.0878198
12.71,0.102176
12.7287,0.113905
12.7293,0.114276
12.7744,0.14137
12.7771,0.142939
12.7897,0.150183
12.8023,0.157297
12.8134,0.163454
12.8229,0.168645
12.8249,0.169728
12.9231,0.218844
12.9336,0.223624
12.9385,0.225823
12.9762,0.242084
12.9985,0.251153
13.025,0.2614
13.0598,0.273986
13.0632,0.275163
13.1608,0.304979
13.1699,0.307372
13.189,0.312181
13.2159,0.318469
13.2414,0.323909
13.2772,0.330699
13.2794,0.331085
13.2845,0.331964
13.286,0.332218
13.2935,0.333467
13.295,0.333711
13.3232,0.337991
13.3695,0.343726
13.3821,0.345011
13.3968,0.346365
13.4201,0.348187
13.4524,0.350066
13.4766,0.350987
13.4788,0.35105
13.5161,0.351607
13.5255,0.351595
13.5319,0.351552
13.5568,0.351119
13.5694,0.350739
13.5852,0.350113
13.5896,0.349908
13.5991,0.349423
13.6274,0.347626
13.6274,0.347626
13.6289,0.347516
13.6331,0.3472
13.6544,0.345424
13.6794,0.342967
13.6981,0.34087
13.708,0.339671
13.7107,0.339333
13.7159,0.33867
13.7895,0.327511
13.7961,0.326352
13.8174,0.322434
13.8382,0.318354
13.8457,0.316821
13.8554,0.314792
13.8907,0.306959
13.9057,0.30342
13.916,0.300919
13.9426,0.294195
13.9729,0.286077
13.9927,0.280514
14.0015,0.277977
14.004,0.277249
14.046,0.264551
14.0495,0.263453
14.0565,0.26124
14.0913,0.249889
14.0966,0.24811
14.1269,0.237688
14.1656,0.223772
14.1669,0.223293
14.1982,0.211542
14.2221,0.202289
14.2304,0.199021
14.2637,0.185629
14.2829,0.177709
14.2939,0.173108
14.3192,0.162352
14.3262,0.159335
14.3469,0.15031
14.3664,0.14167
14.3687,0.140642
14.4124,0.120781
14.4473,0.104482
14.454,0.10131
14.4565,0.100123
14.5183,0.0702185
14.5705,0.0441765
14.5824,0.0381484
14.6288,0.0143471
14.6313,0.0130525
14.6688,-0.00651494
14.6746,-0.00956358
14.6962,-0.0209696
14.7013,-0.0236726
14.725,-0.0362886
14.7797,-0.0656875
14.7885,-0.0704483
14.8436,-0.100413
14.8459,-0.101668
14.8566,-0.107512
14.8616,-0.110246
14.8912,-0.126445
14.897,-0.129623
14.9206,-0.142557
15.0069,-0.18979
15.053,-0.214855
15.078,-0.22836
15.1102,-0.245636
15.1168,-0.249159
15.1345,-0.25857
15.1499,-0.266714
15.155,-0.269401
15.1575,-0.270717
15.1601,-0.272083
15.1938,-0.289669
15.2033,-0.294581
15.2226,-0.30449
15.2349,-0.310756
15.2546,-0.320702
15.2656,-0.326208
15.3023,-0.3443
15.3139,-0.349924
15.3157,-0.350792
15.3792,-0.380637
15.4324,-0.404313
15.4377,-0.406598
15.4425,-0.408655
15.468,-0.419384
15.4766,-0.422924
15.4868,-0.427071
15.4884,-0.427716
15.5257,-0.44233
15.5346,-0.445694
15.5406,-0.447933
15.5775,-0.46119
15.5794,-0.461848
15.6051,-0.470497
15.607,-0.471118
15.6171,-0.474373
15.6221,-0.475957
15.6325,-0.47919
15.6404,-0.481591
15.6613,-0.487705
15.6794,-0.492716
15.7061,-0.499603
15.7291,-0.505034
15.7319,-0.505663
15.7345,-0.50624
15.7462,-0.50876
15.7941,-0.517704
15.7952,-0.517883
15.7978,-0.5183
15.8224,-0.521901
15.8262,-0.5224
15.8435,-0.524476
15.855,-0.525673
15.8798,-0.527748
15.8871,-0.528224
15.8996,-0.528893
15.9476,-0.529693
15.9637,-0.52931
16.0031,-0.526931
16.0187,-0.525406
16.0266,-0.524504
16.0696,-0.518025
16.0825,-0.515552
16.0894,-0.514127
16.0904,-0.513914
16.1005,-0.511682
16.136,-0.502582
16.1691,-0.492295
16.1716,-0.491446
16.1828,-0.487516
16.2035,-0.479701
16.2389,-0.46466
16.2392,-0.464522
16.3043,-0.431135
16.3256,-0.418573
16.3304,-0.415628
16.3475,-0.404798
16.3505,-0.402843
16.3573,-0.398352
16.3636,-0.394116
16.3815,-0.38168
16.407,-0.362946
16.4072,-0.362793
16.4177,-0.354727
16.4212,-0.351995
16.4278,-0.346778
16.4373,-0.339127
16.4484,-0.329979
16.45,-0.328641
16.5348,-0.251079
16.5609,-0.224616
16.564,-0.221395
16.5845,-0.199672
16.62,-0.160383
16.6388,-0.138748
16.689,-0.0783249
16.6934,-0.0728524
16.6965,-0.0689809
16.702,-0.0620814
16.7109,-0.0508286
16.7176,-0.0422852
16.7424,-0.0101732
16.7581,0.0105449
16.8328,0.112604
16.842,0.125505
16.8488,0.135082
16.8679,0.162135
16.9416,0.267971
16.9609,0.295843
16.973,0.313308
17.0014,0.35418
17.0133,0.371227
17.0255,0.388631
17.0402,0.409494
17.0497,0.422904
17.1183,0.517353
17.1374,0.542705
17.1459,0.553829
17.2002,0.622213
17.2116,0.63592
17.2197,0.645511
17.2206,0.646569
17.2314,0.659136
17.2441,0.673606
17.2971,0.73018
17.3011,0.734185
17.3375,0.7688
17.3787,0.803808
17.4035,0.822636
17.4139,0.830014
17.4571,0.857309
17.4735,0.866233
17.5072,0.882051
17.5174,0.886165
17.5373,0.893294
17.5454,0.895853
17.5585,0.899576
17.5622,0.900535
17.5871,0.90592
17.5873,0.905956
17.6211,0.91031
17.6362,0.911178
17.6649,0.911027
17.6741,0.910487
17.69,0.909001
17.7199,0.90435
17.7885,0.884969
17.8142,0.874781
17.8182,0.87306
17.8203,0.872142
17.8292,0.868144
17.8381,0.863974
17.8567,0.854715
17.8697,0.847822
17.8703,0.847495
17.8835,0.840136
17.8912,0.835687
17.8955,0.833153
17.8979,0.831725
17.904,0.828045
17.9457,0.801125
17.9485,0.799212
17.9784,0.77802
17.9905,0.769064
17.9929,0.767261
17.9942,0.766283
18.0053,0.757827
18.0115,0.753034
18.0511,0.721266
18.0827,0.694634
18.0911,0.687383
18.0947,0.684255
18.1007,0.679015
18.1105,0.670386
18.1169,0.664708
18.1469,0.637645
18.2295,0.560158
18.2641,0.526785
18.2763,0.514932
18.2806,0.510747
18.2883,0.503243
18.3065,0.48546
18.3203,0.471947
18.3217,0.470575
18.341,0.451647
18.3443,0.448409
18.3542,0.438694
18.3883,0.405252
18.495,0.301793
18.5368,0.262176
18.5754,0.226236
18.6167,0.188575
18.6214,0.184345
18.6246,0.181474
18.689,0.124918
18.6908,0.123373
18.7273,0.0924966
18.741,0.0811357
18.7553,0.0694098
18.7568,0.0681892
18.7677,0.0593583
18.7806,0.049016
18.7807,0.0489359
18.8073,0.027984
18.8242,0.0149407
18.8276,0.0123416
18.829,0.0112743
18.8449,-0.000748032
18.8466,-0.00202191
